5555,CLOSED,HTTP 400: Bad Request on all HTTP endpoints,,2023-03-28 04:58:10 +0000 UTC
5552,CLOSED,Serving python libraries using Triton Inference Server,,2023-03-27 15:36:51 +0000 UTC
5551,OPEN,Precision Setting for Performance Analyzer Output Validation,,2023-07-08 00:06:37 +0000 UTC
5548,CLOSED,Logging doesn't output useful information when exception happens,,2023-04-10 20:28:20 +0000 UTC
5547,OPEN,Error Unrecognized attribute: mask_filter_value for operator Attention,,2023-03-30 07:51:46 +0000 UTC
5546,OPEN,Linker problems with Error class in Client libraries,,2023-03-24 00:36:12 +0000 UTC
5545,OPEN,Triton server not combined requests to batch in python_backend,,2023-03-24 01:47:45 +0000 UTC
5543,CLOSED,error using grpc,,2023-04-17 14:25:25 +0000 UTC
5537,CLOSED,Is there a way to start triton server without using service account json in GCP ?,,2023-04-10 20:28:30 +0000 UTC
5536,CLOSED,How to use java client api transfer images and texts to service backend by grcp?,,2023-04-10 20:28:57 +0000 UTC
5534,OPEN,Multiple GPUs do not scale at the expected rate,,2023-04-05 23:17:19 +0000 UTC
5533,CLOSED,Unable to Load Models from Azure Storage,,2023-06-06 21:51:35 +0000 UTC
5530,CLOSED,Question about ragged batching,question,2023-04-10 20:25:42 +0000 UTC
5527,CLOSED,Error when building grpc gcc11/ubuntu22.04?,,2023-03-21 19:25:02 +0000 UTC
5525,CLOSED,Runing both normal onnx model and stateful model,,2023-04-10 20:29:14 +0000 UTC
5524,CLOSED,TRITONBACKEND_ModelInstanceInitialize: xxx (CPU device 0),,2023-04-10 20:29:24 +0000 UTC
5523,CLOSED,Slower inference times on using triton onnx backend instead of python backend,,2023-04-10 20:25:06 +0000 UTC
5520,CLOSED,Triton not working with Inferentia in AWS,bug,2023-04-27 19:55:56 +0000 UTC
5518,CLOSED,Citation of Triton inference server,,2023-03-23 22:45:25 +0000 UTC
5517,CLOSED,can the custom backend as flexible as the python backend?,question,2023-03-18 02:53:12 +0000 UTC
5516,CLOSED,Triton support for Red Hat Enterprise Linux,question,2023-03-21 08:08:52 +0000 UTC
5515,CLOSED,Connection refused,,2023-03-27 18:37:16 +0000 UTC
5513,OPEN,High GPU consumption when deploying into Kubernetes,,2023-03-20 17:54:32 +0000 UTC
5512,CLOSED,How to get headers of request?,,2023-03-16 15:10:19 +0000 UTC
5508,CLOSED,c++ grpc client send raw image to triton ensemble, can not use PIL.Image open,,2023-03-16 07:49:35 +0000 UTC
5507,CLOSED,When triton loaded the python backend model preload libtensorflow_framework.so, a segment error,,2023-03-20 15:54:58 +0000 UTC
5506,CLOSED,Some error about building custom Pytorch backend,,2023-03-27 18:37:48 +0000 UTC
5503,CLOSED,Request ID not in Response when accessed by In-Process Triton Server API,bug, investigating,2023-03-21 01:57:58 +0000 UTC
5501,OPEN,Minio model repository stuck on downloading files with <=2.31.0,investigating,2023-04-25 06:47:21 +0000 UTC
5496,CLOSED,How to access inputs in TRITONSERVER_InferenceRequest,,2023-03-13 23:07:24 +0000 UTC
5495,OPEN,README.md for client repo doesn't give complete instructions for Windows build,,2023-03-16 15:31:25 +0000 UTC
5494,CLOSED,[Question / Bug?] DLPack tensor is not contiguous, even though I use tensor.contiguous in torch,question,2023-04-03 08:30:55 +0000 UTC
5493,CLOSED,400 Bad request - http client,,2023-03-22 08:30:42 +0000 UTC
5491,CLOSED,from /tmp/tritonbuild/tritonserver/build/_deps/repo-third-party-src/libevhtp/libevhtp/triton_timestamp.cc:29: /usr/include/c++/4.8.2/bits/c++0x_warning.h:32:2: error: #error This file requires compiler and library support for the ISO C++ 2011 standard. This support is currently experimental, and must be enabled with the -std=c++11 or -std=gnu++11 compiler options. #error This file requires compiler and library support for the \,question,2023-03-27 18:42:47 +0000 UTC
5489,CLOSED,Onnx model with initializers as extra input,enhancement,2023-04-10 20:16:06 +0000 UTC
5487,OPEN,Use boost::interprocess::shared_memory_object i.s.o POSIX shared memory functions,enhancement,2023-03-10 20:53:35 +0000 UTC
5485,CLOSED,I build a centos image by compiling the source code on mac m1 aarch 64, but the cmake compilation fails,,2023-03-10 21:00:36 +0000 UTC
5484,CLOSED,Server is returning BYTES when output datatype is FP32,,2023-03-10 12:42:56 +0000 UTC
5483,CLOSED,Failed to open the cudaIpcHandle when I call an ONNX / TRT backend from Python backend,bug,2023-04-20 19:58:38 +0000 UTC
5479,CLOSED,TensorRT: batching is unavailable,,2023-03-11 00:37:32 +0000 UTC
5478,CLOSED,How to build a tritonserver image based on centos7, which is now based on ubuntu, and the current build.py does not support it;,,2023-03-11 14:49:19 +0000 UTC
5477,CLOSED,The difference between triton bls and python banckend,,2023-03-10 21:36:04 +0000 UTC
5476,CLOSED,> Hello,,,2023-03-09 09:49:26 +0000 UTC
5475,CLOSED,The difference between triton bls and python banckend,,2023-03-09 09:49:05 +0000 UTC
5474,CLOSED,Invalid argument: ensemble 'face_pose' depends on 'face_pose_trt' whose required version 0 is not loaded,question,2023-03-27 18:43:02 +0000 UTC
5473,CLOSED,Questions about the "--disable-auto-complete-config" flag,,2023-03-10 21:40:21 +0000 UTC
5472,CLOSED,Confusion about passing/converting NumPy/PyTorch tensors from and to pb_utils.Tensor for inference request,question,2023-03-24 15:59:42 +0000 UTC
5471,CLOSED,Inference result of single batch ONNX model contains all zeros and also emits "Failed to open the cudaIpcHandle." error in additional inference calls,bug,2023-04-25 15:24:58 +0000 UTC
5467,OPEN,Configurable rate-limiting / queue policy for sequence batcher,enhancement,2023-03-10 23:03:30 +0000 UTC
5466,CLOSED,How to deploy a model whose size exceeds the memory of a single gpu,,2023-03-09 02:11:45 +0000 UTC
5465,CLOSED,ensemble model transfer a context,,2023-03-15 03:38:54 +0000 UTC
5464,CLOSED,Is dynamic batch use in ensemble model ? can i create a data pineline in triton API?,,2023-03-09 02:19:36 +0000 UTC
5461,OPEN,23.02-pyt-python-py3 ModuleNotFoundError: No module named 'torch',enhancement,2023-03-31 21:05:30 +0000 UTC
5460,CLOSED,unable to load shared library: `/lib/x86_64-linux-gnu/libstdc++.so.6`,question,2023-03-27 18:37:26 +0000 UTC
5459,CLOSED,triton inference latency increases rapidly if the interval of inference request is more than 1 second.,,2023-03-10 05:28:53 +0000 UTC
5454,CLOSED,Feature Request: More flexible model interactions,,2023-03-07 23:28:59 +0000 UTC
5453,OPEN,Feature Request: Server side callbacks to evict state,enhancement,2023-03-22 09:29:06 +0000 UTC
5452,CLOSED,Python BLS script fails to load additional models on sagemaker,enhancement,2023-03-10 21:35:09 +0000 UTC
5451,CLOSED,Build for Windows 10 fails with hcsshim::PrepareLayer Win32: Incorrect function,question,2023-03-27 18:42:55 +0000 UTC
5450,CLOSED,Segmentation fault on perf_client with STRING input and custom input_data,,2023-03-07 10:56:26 +0000 UTC
5448,CLOSED,Error when parsing ONNX model from file in tao-toolkit-triton-apps docker container.,,2023-03-08 14:59:32 +0000 UTC
5447,CLOSED,Lack of nvcr.io/nvidia/tritonserver:23.02-py3,,2023-03-27 18:43:39 +0000 UTC
5446,CLOSED,Multiple implicit state,,2023-03-02 10:17:11 +0000 UTC
5445,OPEN,Best Practices for a secured Triton installation,,2023-03-02 02:29:31 +0000 UTC
5440,OPEN,Better Error reporting when using device or host memory (C-API),enhancement,2023-03-01 19:26:07 +0000 UTC
5439,CLOSED,triton server logging time is not right after change timezone in container,enhancement, question,2023-07-06 18:21:19 +0000 UTC
5438,CLOSED,Why I still perform inference while triton server is not ready?,,2023-03-01 19:01:16 +0000 UTC
5434,CLOSED,Installation guide for OpenShift,,2023-02-28 17:07:59 +0000 UTC
5433,OPEN,Connecting to Triton server takes about 2 minutes,question,2023-03-14 16:07:52 +0000 UTC
5432,CLOSED,Redis Cache Repository does not exist,,2023-02-28 18:33:08 +0000 UTC
5431,OPEN,Document memory exchanges in an Ensemble and in a BLS,enhancement,2023-03-01 19:34:04 +0000 UTC
5422,CLOSED,TRITON_ENABLE_METRICS_CPU not found,,2023-02-27 17:10:10 +0000 UTC
5421,CLOSED,Long queue time when preprocessing using the python backend,question,2023-03-08 02:59:43 +0000 UTC
5420,CLOSED,Classification extension wrong for multiple images inference with Triton server 22.12-py3 or 23.01-py3 with MacBook M1,,2023-03-16 18:20:48 +0000 UTC
5419,CLOSED,The deployed model loses a lot of accuracy!,,2023-03-27 18:44:53 +0000 UTC
5417,CLOSED,Is this to add support for jetson in the model gen scripts?,,2023-02-27 18:09:40 +0000 UTC
5416,CLOSED,Ensemble model with shared memory,,2023-02-25 01:07:23 +0000 UTC
5412,CLOSED,Use perf_client on models with string as input and variable shape,,2023-02-24 18:06:11 +0000 UTC
5410,CLOSED,[Question] Setting the default input and output tensor names in the config.pbtxt,,2023-02-24 18:12:33 +0000 UTC
5408,CLOSED,Unable to Connect to Triton Server at localhost:8000,,2023-02-24 18:00:39 +0000 UTC
5396,CLOSED,FasterTransformer: Start to forward terminate called after throwing an instance of 'std::out_of_range',,2023-02-23 19:12:20 +0000 UTC
5395,CLOSED,unexpected explicit tensor data for input tensor 'attention_mask' for model 'pipeline-poc-inference__isvc-211152d1e7' of type 'INT32', expected datatype 'INT64',,2023-02-23 21:43:32 +0000 UTC
5393,OPEN,add --version info option to tritonserver,,2023-02-25 12:31:57 +0000 UTC
5392,OPEN,Triton Server costs too much memory,,2023-02-24 09:12:21 +0000 UTC
5391,OPEN,Pass a python dict to triton server python backend,enhancement,2023-02-22 20:56:40 +0000 UTC
5390,CLOSED,TritonServer output tensor diff from original onnx runtime inference,,2023-05-12 02:46:05 +0000 UTC
5389,CLOSED,ONNX model inferencing :: "vmodel not found",,2023-02-21 14:22:12 +0000 UTC
5388,CLOSED,Triton failed to load a large (19GB) ONNX model,,2023-03-06 18:56:27 +0000 UTC
5387,CLOSED,Failed to build on Windows when upgrade from r22.02 to r23.01,,2023-03-10 02:15:08 +0000 UTC
5386,CLOSED,Set the input data takes so many time,invalid,2023-02-28 00:35:37 +0000 UTC
5385,CLOSED,Use Encrypted ONNX model in Triton Server,,2023-02-23 00:38:16 +0000 UTC
5384,CLOSED,Response Cache Metrics Usage,,2023-03-22 00:08:30 +0000 UTC
5383,CLOSED,Reduce image size and increase build frequency to cut high/medium vulnerabilities in tritonserver docker images,,2023-02-23 00:37:04 +0000 UTC
5382,OPEN,All deployed model inference outputs are 0 and -1,,2023-02-24 07:38:05 +0000 UTC
5381,CLOSED,[python backend] Triton hangs when a python backend model process is killed by kernel OOM killer,,2023-03-30 23:54:10 +0000 UTC
5379,OPEN,Unify building experience among windows and posix,,2023-02-17 23:44:59 +0000 UTC
5378,CLOSED,Enabling triton client to build with minial set to rid needless dependencies such as zlib and re2,enhancement,2023-05-08 17:08:06 +0000 UTC
5377,OPEN,Enablging triton client to build and run on Mac,,2023-02-17 23:41:15 +0000 UTC
5376,OPEN,Documentation for creating small versions of Triton Docker images is not sufficient,,2023-06-21 19:54:05 +0000 UTC
5374,CLOSED,Need help in understanding triton client "get_inference_statistics" output.,,2023-03-27 18:43:14 +0000 UTC
5373,CLOSED,How to use a fixed TensorRT version in triton server?,question,2023-02-23 00:35:22 +0000 UTC
5372,OPEN,Metrics from Metric port being mixed when both Triton Model Analyzer and Triton Inference Server being started,,2023-02-27 18:56:38 +0000 UTC
5371,CLOSED,Unable to create S3 filesystem client. Check account credentials.,,2023-03-15 09:39:35 +0000 UTC
5370,CLOSED,torchscript can not serving on multi GPUs,investigating,2023-05-08 19:06:34 +0000 UTC
5369,CLOSED,Dumping Logs of Triton Inference Server for tools like Grafana Loki,,2023-03-27 18:41:11 +0000 UTC
5366,OPEN,Custom Header And GRPC MetaData IN TritonServer,question,2023-02-16 05:00:04 +0000 UTC
5365,CLOSED,Can multiple models share the same python-backend stub?,,2023-03-27 18:45:07 +0000 UTC
5364,CLOSED,Customize-triton-container using compose.py failed,,2023-02-20 01:42:22 +0000 UTC
5359,CLOSED,Missing default tag (`latest`) in `nvcr.io/nvidia/tritonserver` container,,2023-03-16 18:23:14 +0000 UTC
5358,CLOSED,Suggestions for k8s_onprem helm chart,,2023-02-23 00:40:48 +0000 UTC
5357,CLOSED,How can I use dynamic batch?,question,2023-02-23 00:36:20 +0000 UTC
5356,CLOSED,How to get the dependencies between backends using BLS,question,2023-02-16 07:02:51 +0000 UTC
5354,OPEN,Triton limitations when deploying gpt-like generative models,,2023-02-16 16:29:26 +0000 UTC
5353,CLOSED,Unable to load models from s3 location,question,2023-04-10 20:28:17 +0000 UTC
5352,CLOSED,slow when I use triton torchscript model to infer,,2023-03-16 18:21:31 +0000 UTC
5351,CLOSED,How to handle "output config" when "empty tensor" is the output of the detection model ?,question,2023-02-14 18:14:49 +0000 UTC
5350,CLOSED,Unable to run my own model!,,2023-02-23 00:41:57 +0000 UTC
5349,OPEN,Question about server/docs/examples/stable_diffusion/,question,2023-05-01 11:02:19 +0000 UTC
5348,CLOSED,Request timeout expired While The Grpc Deadline Not Exceeded,,2023-02-23 06:59:58 +0000 UTC
5346,CLOSED,Unable to connect to the triton service!,,2023-02-13 16:12:15 +0000 UTC
5345,CLOSED,Dynamic model loading/unloading depending on requests?,,2023-02-13 17:50:09 +0000 UTC
5343,CLOSED,OpenVINO Backend 2022.3 support,investigating,2023-07-07 17:15:06 +0000 UTC
5342,CLOSED,Python backend Cannot Concurrent Load Model,question,2023-04-28 00:22:14 +0000 UTC
5341,OPEN,Deploying Triton on Kubernetes results in Crashloopbackoff,question,2023-02-10 22:57:01 +0000 UTC
5338,CLOSED,Need for help! Is that my configuration wrong?,question,2023-02-19 13:22:54 +0000 UTC
5337,CLOSED,pytorch(torchscript) custom classes,,2023-02-10 06:39:46 +0000 UTC
5335,CLOSED,Perf_client reporting different requests per second depending on network,performance,2023-02-09 20:26:50 +0000 UTC
5334,CLOSED,dynamic batch not work,question,2023-02-09 12:25:06 +0000 UTC
5333,OPEN,Allow to pass custom logging format via options,enhancement,2023-02-09 10:54:25 +0000 UTC
5332,CLOSED,Memory segmentation fault in `libtriton_fil.so` for an xgboost model,,2023-02-14 20:51:38 +0000 UTC
5331,OPEN,Timeout was reached,enhancement,2023-02-10 20:35:24 +0000 UTC
5328,CLOSED,Signal 11 received while stress testing,bug,2023-02-27 16:10:04 +0000 UTC
5327,CLOSED,Build without container has protobuf and curl issues,question,2023-06-28 21:40:37 +0000 UTC
5326,CLOSED,Model Warmup Invalid!,performance,2023-02-09 02:08:12 +0000 UTC
5325,CLOSED,/v2/repository/index api is very slowly,investigating,2023-02-28 00:16:05 +0000 UTC
5324,OPEN,Triton cannot retrieve GPU metrics with MIG-enabled GPU devices (A100 and A30),enhancement,2023-02-07 01:54:25 +0000 UTC
5323,OPEN,run triton docker,print () of model.py in python_backend cannot be printed,How to solve it?,,2023-02-08 08:09:08 +0000 UTC
5322,CLOSED,How do i set labels for my Triton Model?,,2023-04-24 17:12:39 +0000 UTC
5321,CLOSED,Custom Build Python Backend Locale Error,investigating,2023-06-26 15:54:14 +0000 UTC
5320,CLOSED,Shape mismatch attempting to re-use buffer. {1,16,48,48} != {4,16,48,48},,2023-02-08 07:47:11 +0000 UTC
5319,CLOSED,Document how expected model inputs tensor gets an extra dimension (of -1 items) and how to deal with it,,2023-02-08 18:14:08 +0000 UTC
5318,CLOSED,Enable cache in TritonServer,,2023-02-21 17:50:59 +0000 UTC
5317,CLOSED,Running preprocessing on TritonPythonModel is bottlenecking,performance,2023-02-10 05:37:15 +0000 UTC
5316,CLOSED,TCP port was full and the triton server could not accept any request.,,2023-02-21 17:50:54 +0000 UTC
5315,CLOSED,Server CPU usage decreases after a new model request arrives,,2023-02-09 10:12:25 +0000 UTC
5313,OPEN,Unable to run triton outside container with python backend,,2023-02-04 19:24:33 +0000 UTC
5309,CLOSED,Onnx runtime build error for 23.01,,2023-02-27 20:20:47 +0000 UTC
5308,CLOSED,Proper input in json file, for python model accepting dictionary with string values as input,,2023-02-15 14:15:03 +0000 UTC
5307,CLOSED,When loading a pretrained model,question,2023-02-21 17:51:47 +0000 UTC
5305,CLOSED,Does `tritonserver` Support IPv6 `--http-address` bind?,,2023-04-10 22:19:44 +0000 UTC
5304,CLOSED,[TRT] | Complete error not propagated to the http server,enhancement,2023-04-19 20:02:33 +0000 UTC
5301,OPEN,[Feature request]Can you provide a golang grpc image infer client?,enhancement,2023-02-13 16:14:30 +0000 UTC
5300,CLOSED,Triton onnxruntime backend serving having different result compared to the native python inference on a resnet18 model.,,2023-02-06 01:48:54 +0000 UTC
